    8192	   26719	       0
   16384	   50415	       0
   32768	   55024	       0
   65536	   60792	       0
  131072	   58294	       0
  262144	   66242	       0
  524288	   68325	       0
 1048576	   72905	       0
 2097152	   62547	       0
 4194304	   71330	       0
 8388608	   70582	       0
16777216	   65916	       0
     128	     187	       0
     256	     952	       0
     512	    2251	       0
    1024	    4729	       0
    2048	    9431	       0
    4096	   18662	       0
    8192	   25437	       0
   16384	   49680	       0
   32768	   95407	       0
   65536	  116065	       0
  131072	  122079	       0
  262144	   97595	       0
  524288	   70651	       0
 1048576	   69881	       0
 2097152	   72443	       0
 4194304	   61681	       0
 8388608	   68150	       0
16777216	   60789	       0
     128	     424	       0
     256	    1116	       0
     512	    2392	       0
    1024	    4827	       0
    2048	    9569	       0
    4096	   18702	       0
    8192	   26721	       0
   16384	   50393	       0
   32768	   55000	       0
   65536	   60928	       0
  131072	   60634	       0
  262144	   66984	       0
  524288	   71124	       0
 1048576	   68722	       0
 2097152	   68996	       0
 4194304	   64711	       0
 8388608	   76088	       0
16777216	   55766	       0
     128	     423	       0
     256	    1118	       0
     512	    2389	       0
    1024	    4824	       0
    2048	    9512	       0
    4096	   18749	       0
    8192	   26680	       0
   16384	   50588	       0
   32768	   55313	       0
   65536	   60731	       0
  131072	   57990	       0
  262144	   68371	       0
  524288	   67808	       0
 1048576	   68879	       0
 2097152	   70066	       0
 4194304	   67717	       0
 8388608	   60904	       0
16777216	   63333	       0
     128	     187	       0
     256	     949	       0
     512	    2255	       0
    1024	    4720	       0
    2048	    9428	       0
    4096	   18649	       0
    8192	   25478	       0
   16384	   49783	       0
   32768	   95463	       0
   65536	  123938	       0
  131072	  128754	       0
  262144	   98619	       0
  524288	   74123	       0
 1048576	   69207	       0
 2097152	   71677	       0
 4194304	   79316	       0
 8388608	   85109	       0
16777216	   73450	       0
     128	     423	       0
     256	    1116	       0
     512	    2388	       0
    1024	    4837	       0
    2048	    9480	       0
    4096	   18845	       0
    8192	   26743	       0
   16384	   50529	       0
   32768	   49282	       0
   65536	   46354	       0
  131072	   67556	       0
  262144	   75609	       0
  524288	   76446	       0
 1048576	   69749	       0
 2097152	   73751	       0
 4194304	   78858	       0
 8388608	   74163	       0
16777216	   71828	       0
     128	     188	       0
     256	     951	       0
     512	    2256	       0
    1024	    4730	       0
    2048	    9259	       0
    4096	   18425	       0
    8192	   25436	       0
   16384	   49565	       0
   32768	   95390	       0
   65536	  115151	       0
  131072	  126626	       0
  262144	   98419	       0
  524288	   69506	       0
 1048576	   74048	       0
 2097152	   71268	       0
 4194304	   64195	       0
 8388608	   60677	       0
16777216	   72028	       0
     128	     423	       0
     256	    1118	       0
     512	    2395	       0
    1024	    4824	       0
    2048	    9483	       0
    4096	   18670	       0
    8192	   26655	       0
   16384	   50505	       0
   32768	   49374	       0
   65536	   46369	       0
  131072	   66138	       0
  262144	   74596	       0
  524288	   74419	       0
 1048576	   73528	       0
 2097152	   74643	       0
 4194304	   72097	       0
 8388608	   70676	       0
16777216	   75295	       0
     128	     188	       0
     256	     949	       0
     512	    2255	       0
    1024	    4731	       0
    2048	    9328	       0
    4096	   18731	       0
    8192	   25394	       0
   16384	   49564	       0
   32768	   95781	       0
   65536	  123852	       0
  131072	  127983	       0
  262144	   99922	       0
  524288	   74510	       0
 1048576	   72871	       0
 2097152	   73086	       0
 4194304	   76590	       0
 8388608	   86879	       0
16777216	   80853	       0
     128	     424	       0
     256	    1118	       0
     512	    2392	       0
    1024	    4810	       0
    2048	    9525	       0
    4096	   18671	       0
    8192	   26686	       0
   16384	   50371	       0
   32768	   55286	       0
   65536	   60696	       0
  131072	   62044	       0
  262144	   70764	       0
  524288	   69154	       0
 1048576	   66586	       0
 2097152	   68138	       0
 4194304	   74933	       0
 8388608	   74857	       0
16777216	   72290	       0
     128	     188	       0
     256	     948	       0
     512	    2258	       0
    1024	    4729	       0
    2048	    9379	       0
    4096	   18476	       0
    8192	   25470	       0
   16384	   49672	       0
   32768	   95610	       0
   65536	  124664	       0
  131072	  128455	       0
  262144	  101663	       0
  524288	   72425	       0
 1048576	   70092	       0
 2097152	   69433	       0
 4194304	   84135	       0
 8388608	   78539	       0
16777216	   85772	       0
     128	     424	       0
     256	    1117	       0
     512	    2391	       0
    1024	    4834	       0
    2048	    9485	       0
    4096	   18655	       0
    8192	   26720	       0
   16384	   50370	       0
   32768	   55050	       0
   65536	   61122	       0
  131072	   60335	       0
  262144	   73090	       0
  524288	   71781	       0
 1048576	   76050	       0
 2097152	   64977	       0
 4194304	   60897	       0
 8388608	   66961	       0
16777216	   68900	       0
