   16384	3115.271855	929792	2605056	3653632	5144576	6389760	7634944	8716288	9895936	11337728	13828096	18219008	22937600	36438016	43778048	61603840	66846720	80216064
   32768	2975.780391	1056768	2736128	3784704	5341184	6651904	7897088	9109504	10289152	11730944	14352384	19005440	23986176	39059456	47972352	68681728	87556096	198180864
   65536	1940.073284	782336	1531904	2768896	4947968	6782976	8454144	10420224	12648448	15925248	21102592	32636928	50593792	117964800	170917888	231735296	244318208	299892736
  131072	1005.927011	880640	1318912	2007040	4079616	6127616	8028160	10027008	12779520	18219008	34340864	95944704	164626432	283115520	325058560	396361728	408944640	425721856
  262144	398.441645	1171456	1695744	2441216	5668864	8159232	10420224	12386304	16056320	29491200	80216064	217055232	408944640	1019215872	1233125376	1484783616	1518338048	1585446912
  524288	136.002384	1630208	2056192	2473984	3227648	4227072	6520832	14483456	50593792	135266304	221249536	488636416	817889280	3841982464	4076863488	4177526784	4211081216	4328521728
 1048576	68.606864	2801664	3620864	4227072	5406720	6979584	10158080	20316160	68681728	185597952	346030080	977272832	2231369728	7616856064	8220835840	8657043456	8791261184	8925478912
 2097152	36.263061	5079040	6586368	7962624	10682368	14614528	25296896	67633152	181403648	291504128	566231040	2298478592	4529848320	14428405760	15099494400	15636365312	15770583040	15770583040
 4194304	21.142247	10682368	15007744	17432576	26869760	42729472	77070336	225443840	333447168	583008256	1602224128	5066719232	9059696640	16710107136	17112760320	17112760320	17112760320	17112760320
 8388608	9.379509	19529728	36438016	51642368	170917888	270532608	492830720	784334848	2734686208	4798283776	7549747200	9059696640	12549357568	17112760320	17112760320	17112760320	17112760320	17112760320
16777216	4.928233	137363456	244318208	396361728	725614592	2264924160	4596957184	5804916736	7751073792	9865003008	10938744832	13623099392	15233712128	17112760320	17112760320	17112760320	17112760320	17112760320
     128	3402.038505	460800	1138688	2342912	4079616	5537792	6848512	8093696	9240576	10682368	12910592	17170432	21626880	33161216	39059456	59506688	108527616	214958080
     256	4463.947754	366592	493568	626688	937984	1417216	2211840	3555328	5472256	7831552	10682368	17170432	24772608	49020928	61079552	90701824	106430464	135266304
     512	4777.37433	358400	460800	561152	798720	1122304	1630208	2441216	3817472	6127616	9764864	17432576	26607616	52690944	64225280	94896128	105381888	132644864
    1024	4829.491706	354304	452608	552960	774144	1073152	1531904	2277376	3457024	5537792	9371648	17432576	27656192	53739520	65798144	90701824	113770496	170917888
