     128	328.624609	24510464	41156608	50593792	61603840	69730304	78118912	85458944	94896128	105381888	121110528	147849216	183500800	329252864	379584512	526385152	541065216	574619648
     256	253.028661	23461888	42205184	52166656	65273856	74973184	85458944	96993280	109576192	127401984	154140672	217055232	316669952	599785472	666894336	734003200	775946240	859832320
     512	222.564714	29753344	48496640	60555264	77070336	89653248	103284736	117964800	135266304	156237824	187695104	244318208	329252864	513802240	549453824	708837376	725614592	851443712
    1024	221.527364	24510464	45350912	57933824	74973184	88604672	103284736	117964800	133693440	156237824	187695104	254803968	337641472	557842432	608174080	708837376	759169024	901775360
    2048	219.142242	28442624	48496640	60555264	77070336	91750400	106430464	122159104	139460608	162529280	193986560	252706816	333447168	517996544	566231040	650117120	666894336	851443712
    4096	215.375937	27394048	48496640	61603840	79167488	93847552	108527616	124256256	141557760	162529280	193986560	254803968	329252864	574619648	616562688	708837376	725614592	851443712
    8192	208.038767	31588352	53215232	65798144	82313216	98041856	111673344	127401984	145752064	168820736	198180864	261095424	329252864	566231040	650117120	910163968	926941184	1027604480
   16384	176.318322	21102592	46923776	60555264	79167488	96993280	113770496	135266304	160432128	200278016	256901120	375390208	480247808	641728512	742391808	952107008	994050048	1035993088
   32768	172.992173	30277632	52166656	65798144	85458944	104333312	123207680	143654912	170917888	206569472	258998272	358612992	446693376	650117120	725614592	910163968	926941184	1199570944
   65536	194.15717	40108032	57933824	69730304	87556096	103284736	119013376	137363456	156237824	181403648	219152384	287309824	371195904	566231040	616562688	767557632	801112064	952107008
  131072	177.187521	46399488	67633152	82313216	103284736	120061952	137363456	154140672	177209344	204472320	238026752	299892736	367001600	557842432	683671552	817889280	868220928	1052770304
  262144	131.572239	34340864	47448064	55836672	67633152	80216064	92798976	107479040	127401984	149946368	191889408	299892736	471859200	3405774848	6811549696	10267656192	10267656192	11072962560
  524288	88.813758	76021760	100139008	117964800	147849216	173015040	202375168	235929600	274726912	320864256	413138944	650117120	1132462080	2332033024	2499805184	2768240640	2969567232	3036676096
 1048576	40.979927	91750400	123207680	147849216	183500800	214958080	252706816	299892736	362807296	480247808	809500672	2499805184	3774873600	5133828096	5402263552	5939134464	6140461056	6140461056
 2097152	20.849845	149946368	202375168	238026752	283115520	350224384	425721856	549453824	734003200	1333788672	2566914048	3875536896	6140461056	10401873920	10670309376	11341398016	11341398016	11341398016
 4194304	10.070604	240123904	287309824	346030080	497025024	658505728	935329792	1518338048	2432696320	3238002688	4664066048	8791261184	11609833472	15502147584	16441671680	17112760320	17112760320	17112760320
 8388608	4.754224	1581056	350224384	683671552	1417674752	2197815296	3003121664	3909091328	5536481280	6274678784	8791261184	14562623488	16441671680	17112760320	17112760320	17112760320	17112760320	17112760320
16777216	2.865562	10304	18743296	1132462080	2533359616	3808428032	7482638336	7885291520	9596567552	10804527104	12683575296	15636365312	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320
     128	328.691548	23724032	41680896	49545216	61603840	70778880	78118912	86507520	94896128	105381888	120061952	145752064	185597952	329252864	383778816	497025024	534773760	616562688
     256	252.913334	22151168	41680896	51642368	64225280	74973184	84410368	94896128	108527616	126353408	156237824	214958080	312475648	608174080	675282944	759169024	834666496	884998144
     512	226.915263	25034752	47972352	59506688	76021760	89653248	103284736	116916224	133693440	154140672	181403648	235929600	308281344	505413632	549453824	641728512	708837376	826277888
    1024	219.733917	25296896	45350912	58458112	76021760	90701824	105381888	120061952	137363456	158334976	191889408	258998272	337641472	549453824	583008256	692060160	708837376	809500672
    2048	215.906456	27918336	48496640	61079552	78118912	92798976	108527616	123207680	141557760	164626432	198180864	258998272	333447168	541065216	583008256	675282944	700448768	750780416
    4096	215.393815	27394048	48496640	60555264	77070336	93847552	108527616	124256256	141557760	164626432	196083712	256901120	325058560	574619648	624951296	767557632	809500672	893386752
    8192	208.171915	30015488	50593792	63176704	80216064	96993280	111673344	128450560	145752064	166723584	200278016	258998272	325058560	566231040	650117120	910163968	960495616	1115684864
   16384	173.567989	23461888	49020928	62652416	80216064	96993280	115867648	137363456	164626432	202375168	270532608	383778816	476053504	650117120	742391808	1027604480	1098907648	1115684864
   32768	170.853775	29229056	51642368	66322432	86507520	105381888	123207680	145752064	173015040	210763776	270532608	375390208	455081984	633339904	734003200	910163968	1082130432	1317011456
   65536	193.69473	41156608	57933824	69730304	87556096	103284736	119013376	137363456	158334976	183500800	219152384	283115520	367001600	549453824	608174080	750780416	859832320	901775360
  131072	175.998408	49545216	70778880	85458944	105381888	122159104	139460608	156237824	175112192	202375168	235929600	299892736	375390208	583008256	650117120	734003200	859832320	1002438656
  262144	151.996688	33816576	43778048	52166656	63700992	74973184	86507520	99090432	116916224	139460608	177209344	270532608	446693376	2868903936	4664066048	9865003008	10401873920	11072962560
  524288	84.613643	72876032	102236160	121110528	147849216	173015040	204472320	235929600	278921216	337641472	446693376	725614592	1199570944	2298478592	2399141888	3137339392	3170893824	3372220416
