     7.0	   3653632	       1
     7.0	   4046848	       1
     7.0	   4227072	       1
     7.0	   4816896	       1
     7.0	   5013504	       1
     7.0	   5603328	       1
     7.0	   6062080	       1
     7.0	   6258688	       1
     7.0	   6389760	       1
     7.0	   6717440	       1
     7.0	   6979584	       1
     7.0	   7634944	       1
     7.0	   8093696	       1
     7.0	   8847360	       1
     7.0	   9633792	       1
     7.0	   9764864	       1
     7.0	   9895936	       2
     7.0	  10158080	       1
     7.0	  11993088	       1
     7.0	  13041664	       1
     7.0	  13303808	       1
     7.0	  13434880	       1
     7.0	  13697024	       1
     7.0	  13828096	       1
     7.0	  13959168	       1
     7.0	  14483456	       1
     7.0	  14745600	       1
     7.0	  14876672	       2
     7.0	  15138816	       1
     7.0	  15400960	       2
     7.0	  15663104	       2
     7.0	  15925248	       1
     7.0	  16187392	       3
     7.0	  16711680	       2
     7.0	  16908288	       1
     7.0	  17432576	       2
     7.0	  17694720	       1
     7.0	  17956864	       2
     7.0	  18219008	       2
     7.0	  18481152	       2
     7.0	  19005440	       2
     7.0	  19267584	       3
     7.0	  19529728	       2
     7.0	  19791872	       2
     7.0	  20054016	       2
     7.0	  20316160	       3
     7.0	  20578304	       2
     7.0	  20840448	       1
     7.0	  21102592	       1
     7.0	  21364736	       2
     7.0	  21626880	       1
     7.0	  21889024	       3
     7.0	  22413312	       3
     7.0	  22675456	       1
     7.0	  22937600	       2
     7.0	  23199744	       1
     7.0	  23461888	       4
     7.0	  23724032	       3
     7.0	  23986176	       2
     7.0	  24248320	       7
     7.0	  24510464	       5
     7.0	  24772608	       1
     7.0	  25034752	       4
     7.0	  25296896	       3
     7.0	  25559040	       1
     7.0	  25821184	       4
     7.0	  26083328	       4
     7.0	  26345472	       4
     7.0	  26607616	       3
     7.0	  26869760	       3
     7.0	  27131904	       2
     7.0	  27394048	       7
     7.0	  27656192	       4
     7.0	  27918336	       5
     7.0	  28180480	       4
     7.0	  28442624	       3
     7.0	  28704768	       4
     7.0	  28966912	       1
     7.0	  29229056	       7
     7.0	  29491200	       8
     7.0	  29753344	       2
     7.0	  30015488	       3
     7.0	  30277632	       1
     7.0	  30539776	       6
     7.0	  30801920	       6
     7.0	  31064064	       7
     7.0	  31326208	       6
     7.0	  31588352	       4
     7.0	  31850496	       6
     7.0	  32112640	       6
     7.0	  32374784	       2
     7.0	  32636928	       6
     7.0	  32899072	       3
     7.0	  33161216	       7
     7.0	  33423360	       5
     7.0	  33816576	      13
     7.0	  34340864	      13
     7.0	  34865152	      15
     7.0	  35389440	       8
     7.0	  35913728	      28
     7.0	  36438016	      11
     7.0	  36962304	      12
     7.0	  37486592	      18
     7.0	  38010880	      17
     7.0	  38535168	      16
     7.0	  39059456	      16
     7.0	  39583744	      21
     7.0	  40108032	      32
     7.0	  40632320	      24
     7.0	  41156608	      19
     7.0	  41680896	      13
     7.0	  42205184	      23
     7.0	  42729472	      22
     7.0	  43253760	      23
     7.0	  43778048	      23
     7.0	  44302336	      26
     7.0	  44826624	      26
     7.0	  45350912	      24
     7.0	  45875200	      24
     7.0	  46399488	      33
     7.0	  46923776	      31
     7.0	  47448064	      21
     7.0	  47972352	      28
     7.0	  48496640	      44
     7.0	  49020928	      40
     7.0	  49545216	      42
     7.0	  50069504	      29
     7.0	  50593792	      37
     7.0	  51118080	      41
     7.0	  51642368	      40
     7.0	  52166656	      38
     7.0	  52690944	      46
     7.0	  53215232	      45
     7.0	  53739520	      43
     7.0	  54263808	      33
     7.0	  54788096	      31
     7.0	  55312384	      49
     7.0	  55836672	      52
     7.0	  56360960	      51
     7.0	  56885248	      49
     7.0	  57409536	      58
