

     9.0	      3728	       1
     9.0	      3888	       1
     9.0	      4384	       1
     9.0	      5344	       1
     9.0	    207872	       1
     9.0	    232448	       1
     9.0	    252928	       1
     9.0	    325632	       1
     9.0	    432128	       1
     9.0	    485376	       1
     9.0	    544768	       1
     9.0	    618496	       1
     9.0	    684032	       1
     9.0	    774144	       1
     9.0	    790528	       1
     9.0	    815104	       1
     9.0	    856064	       1
     9.0	   1003520	       1
     9.0	   1044480	       1
     9.0	   1073152	       1
     9.0	   1138688	       1
     9.0	   1236992	       1
     9.0	   1253376	       1
     9.0	   1269760	       1
     9.0	   1351680	       3
     9.0	   1368064	       6
     9.0	   1384448	       4
     9.0	   1400832	       4
     9.0	   1417216	      15
     9.0	   1433600	      17
     9.0	   1449984	      28
     9.0	   1466368	      38
     9.0	   1482752	      62
     9.0	   1499136	      63
     9.0	   1515520	     103
     9.0	   1531904	     100
     9.0	   1548288	     100
     9.0	   1564672	     119
     9.0	   1581056	     125
     9.0	   1597440	     126
     9.0	   1613824	     130
     9.0	   1630208	     144
     9.0	   1646592	     109
     9.0	   1662976	     115
     9.0	   1679360	     128
     9.0	   1695744	     131
     9.0	   1712128	     122
     9.0	   1728512	     130
     9.0	   1744896	     131
     9.0	   1761280	     124
     9.0	   1777664	     117
     9.0	   1794048	     115
     9.0	   1810432	     105
     9.0	   1826816	     123
     9.0	   1843200	     118
     9.0	   1859584	     123
     9.0	   1875968	     128
     9.0	   1892352	     124
     9.0	   1908736	     125
     9.0	   1925120	     137
     9.0	   1941504	     105
     9.0	   1957888	     132
     9.0	   1974272	     152
     9.0	   1990656	     162
     9.0	   2007040	     167
     9.0	   2023424	     168
     9.0	   2039808	     171
     9.0	   2056192	     158
     9.0	   2072576	     166
     9.0	   2088960	     201
     9.0	   2113536	     404
     9.0	   2146304	     442
     9.0	   2179072	     464
     9.0	   2211840	     502
     9.0	   2244608	     515
     9.0	   2277376	     601
     9.0	   2310144	     646
     9.0	   2342912	     708
     9.0	   2375680	     759
     9.0	   2408448	     791
     9.0	   2441216	     863
     9.0	   2473984	     943
     9.0	   2506752	    1023
     9.0	   2539520	    1044
     9.0	   2572288	    1103
     9.0	   2605056	    1149
     9.0	   2637824	    1222
     9.0	   2670592	    1231
     9.0	   2703360	    1383
     9.0	   2736128	    1351
     9.0	   2768896	    1324
     9.0	   2801664	    1430
     9.0	   2834432	    1407
     9.0	   2867200	    1515
     9.0	   2899968	    1483
     9.0	   2932736	    1541
