     128	4240.278565	995328	1794048	2899968	4554752	5734400	6324224	6914048	7569408	8454144	9371648	12910592	15925248	20578304	22937600	29753344	32374784	41680896
     256	3922.256656	1269760	2277376	2965504	3850240	4685824	5406720	6389760	7766016	9240576	11862016	15663104	18743296	27131904	30539776	40108032	49020928	60555264
     512	3809.739524	724992	872448	1417216	2408448	2834432	3850240	5144576	7176192	9764864	13828096	19529728	25034752	35389440	42205184	62652416	69730304	99090432
    1024	3908.08848	544768	774144	962560	1286144	1875968	2605056	3817472	6586368	10027008	14745600	20840448	26607616	40632320	48496640	62652416	69730304	86507520
    2048	4524.701023	593920	790528	1036288	1482752	2310144	3129344	4227072	5799936	8224768	11468800	16187392	21364736	36438016	43253760	60030976	66322432	85458944
    4096	4755.263158	593920	839680	1155072	1630208	2211840	2867200	3817472	5144576	6848512	10027008	15663104	22151168	38535168	45350912	65798144	78118912	124256256
    8192	5070.414142	569344	782336	1073152	1466368	1957888	2637824	3457024	4554752	6127616	8716288	13959168	20316160	37486592	47448064	119013376	208666624	219152384
   16384	4250.058076	518144	708608	831488	1171456	1564672	2007040	2506752	3194880	4227072	5931008	9764864	15138816	208666624	212860928	263192576	417333248	624951296
   32768	2178.124379	593920	864256	1056768	1515520	2056192	2736128	3620864	4751360	6389760	8978432	16449536	39583744	225443840	312475648	471859200	650117120	792723456
   65536	1035.296053	618496	962560	1318912	1892352	2572288	3686400	5275648	7569408	11599872	21889024	94896128	206569472	358612992	446693376	658505728	658505728	1069547520
  131072	559.920372	782336	1187840	1761280	2899968	4227072	5931008	9240576	16318464	31064064	84410368	210763776	278921216	471859200	522190848	666894336	683671552	683671552
  262144	248.356647	1105920	1564672	2113536	3358720	5210112	8093696	13434880	25034752	52690944	160432128	408944640	717225984	1367343104	1669332992	2264924160	2365587456	2365587456
  524288	127.572947	1679360	2310144	2867200	3981312	5668864	8093696	12648448	24772608	56360960	206569472	446693376	960495616	3573547008	3774873600	5670699008	5670699008	5670699008
 1048576	63.812795	2801664	3588096	4489216	5799936	7831552	11075584	17170432	36438016	95944704	219152384	501219328	1820327936	8086618112	9193914368	13220446208	13220446208	13220446208
 2097152	32.155855	4882432	6062080	6979584	9109504	11206656	15269888	25034752	46923776	99090432	221249536	608174080	4932501504	17112760320	17112760320	17112760320	17112760320	17112760320
 4194304	18.312452	8028160	10813440	13041664	16449536	21102592	28966912	55312384	135266304	233832448	396361728	1266679808	8791261184	17112760320	17112760320	17112760320	17112760320	17112760320
 8388608	9.376363	12648448	16318464	21102592	33423360	70778880	160432128	244318208	354418688	583008256	1384120320	16575889408	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320
16777216	7.707177	26869760	49020928	81264640	173015040	242221056	337641472	557842432	1266679808	3137339392	9059696640	15099494400	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320
     128	4077.24092	946176	1843200	3457024	5079040	5931008	6193152	6914048	7634944	8716288	9764864	13828096	16580608	20578304	22937600	30277632	32899072	41680896
     256	4125.51646	856064	1662976	2539520	3686400	4358144	5079040	5734400	7176192	8585216	10944512	15663104	19267584	27394048	30801920	42205184	48496640	55312384
     512	3841.098447	569344	757760	921600	2310144	3096576	4014080	5406720	7372800	9764864	13565952	19267584	24510464	34865152	40632320	58458112	68681728	92798976
    1024	3738.742339	536576	659456	774144	1044480	1417216	2277376	4489216	7438336	10551296	15007744	21889024	28442624	43778048	50069504	66322432	76021760	89653248
    2048	4701.516414	544768	684032	880640	1286144	1794048	2605056	3719168	5275648	7634944	11075584	16580608	22151168	36962304	42729472	58982400	65798144	71827456
    4096	5201.970771	561152	724992	1019904	1417216	1908736	2506752	3162112	4145152	5668864	8454144	15138816	22151168	39583744	49020928	70778880	78118912	96993280
    8192	5187.974411	552960	733184	921600	1335296	1712128	2211840	2998272	4112384	5734400	8454144	14483456	21364736	38010880	47448064	206569472	212860928	233832448
   16384	3896.137424	544768	782336	987136	1417216	1777664	2244608	2801664	3489792	4554752	6193152	10027008	15400960	208666624	217055232	371195904	421527552	484442112
   32768	1852.887998	618496	929792	1187840	1761280	2310144	3031040	3981312	5472256	7503872	10813440	21364736	66322432	229638144	329252864	633339904	817889280	834666496
   65536	1010.810103	561152	905216	1253376	1794048	2342912	3194880	4685824	7176192	11862016	24248320	109576192	208666624	312475648	425721856	633339904	767557632	876609536
  131072	477.676665	684032	1003520	1368064	2408448	3686400	5341184	8454144	14483456	28180480	108527616	227540992	308281344	658505728	725614592	926941184	943718400	1182793728
  262144	244.658325	1089536	1564672	1974272	2965504	4358144	6586368	10682368	22151168	58458112	210763776	450887680	700448768	1115684864	1333788672	1585446912	1719664640	1719664640
  524288	120.945723	1695744	2342912	2899968	4046848	5603328	8454144	14614528	39059456	127401984	261095424	876609536	1702887424	2298478592	2600468480	4244635648	4395630592	4462739456
 1048576	60.287033	2834432	3817472	4685824	6193152	8454144	12517376	23199744	57933824	179306496	396361728	1300234240	3238002688	4932501504	9328132096	12683575296	12683575296	12683575296
 2097152	27.629466	4816896	5931008	7045120	8978432	11075584	14483456	22675456	44302336	141557760	325058560	3204448256	8489271296	17112760320	17112760320	17112760320	17112760320	17112760320
 4194304	17.115311	8159232	10682368	12124160	16318464	20316160	29229056	63176704	168820736	252706816	467664896	2734686208	16710107136	17112760320	17112760320	17112760320	17112760320	17112760320
 8388608	 9.57936	13303808	18743296	24510464	47972352	115867648	221249536	246415360	387973120	650117120	1551892480	13086228480	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320
16777216	5.628669	34340864	54263808	177209344	233832448	417333248	501219328	792723456	1551892480	7415529472	9999220736	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320
     128	4305.308407	815104	1712128	3325952	4685824	5537792	6193152	6717440	7372800	8454144	9240576	12517376	15663104	20316160	22675456	29229056	32636928	44302336
     256	5240.704957	561152	684032	962560	1384448	2146304	3129344	4620288	5603328	7438336	9371648	13959168	17170432	25034752	28966912	36962304	44826624	57409536
     512	4085.928393	518144	651264	782336	1171456	2277376	3784704	5013504	6717440	9109504	12910592	19005440	24772608	34865152	41680896	58982400	73924608	100139008
    1024	5468.175153	387072	561152	610304	700416	831488	1019904	1482752	2605056	5668864	10420224	17694720	23461888	36962304	43778048	58982400	64225280	76021760
    2048	6207.93069	518144	651264	806912	1171456	1482752	1925120	2605056	3522560	4685824	7176192	12386304	18743296	34340864	43253760	60555264	67633152	94896128
    4096	6094.174887	536576	659456	790528	1187840	1515520	2023424	2703360	3686400	5210112	7438336	12255232	18219008	34865152	42205184	57933824	64749568	78118912
    8192	6145.868016	544768	700416	831488	1171456	1499136	1957888	2539520	3325952	4620288	6848512	11862016	17956864	36962304	47448064	70778880	206569472	225443840
   16384	4236.261187	544768	765952	921600	1318912	1679360	2113536	2637824	3325952	4358144	6127616	9895936	15138816	206569472	212860928	235929600	325058560	633339904
   32768	2331.786389	522240	831488	1036288	1449984	1957888	2605056	3391488	4489216	5865472	8290304	14614528	31850496	221249536	258998272	513802240	650117120	851443712
   65536	1113.536828	585728	929792	1335296	2007040	2768896	3883008	5537792	7831552	11599872	20840448	80216064	191889408	291504128	434110464	717225984	859832320	960495616
  131072	610.31282	741376	1105920	1499136	2408448	3522560	4882432	7045120	11075584	20316160	52166656	204472320	278921216	517996544	599785472	734003200	742391808	884998144
  262144	289.59477	1155072	1662976	2179072	3391488	5341184	7897088	12517376	22937600	48496640	154140672	333447168	624951296	1115684864	1283457024	1652555776	1669332992	1736441856
  524288	137.970102	1695744	2408448	2932736	4145152	5799936	8847360	13828096	28966912	72876032	187695104	463470592	1115684864	3472883712	3573547008	3875536896	4009754624	4043309056
 1048576	70.174471	2834432	3686400	4358144	5668864	7700480	11075584	18219008	33816576	80216064	212860928	541065216	1988100096	7482638336	7818182656	11475615744	11475615744	11609833472
 2097152	30.341506	5013504	7110656	8224768	10420224	13697024	20578304	36438016	78118912	191889408	278921216	1061158912	5066719232	16710107136	17112760320	17112760320	17112760320	17112760320
 4194304	17.797531	8159232	10813440	13697024	17694720	21364736	30277632	59506688	128450560	244318208	455081984	1954545664	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320
 8388608	10.05301	13172736	19529728	26345472	43253760	74973184	131596288	221249536	283115520	549453824	1132462080	8925478912	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320
16777216	6.727355	32112640	55836672	122159104	233832448	316669952	534773760	734003200	1635778560	4529848320	9865003008	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320	17112760320
     128	4136.780039	962560	1892352	2998272	4685824	5799936	6193152	6914048	7569408	8585216	9633792	13828096	16580608	20578304	22937600	30277632	33423360	41156608
     256	4141.314851	1335296	1777664	2408448	3457024	4292608	5013504	5668864	7045120	8716288	11075584	15794176	19267584	27656192	30801920	42205184	47972352	59506688
     512	3996.801066	651264	905216	1368064	1990656	2703360	3686400	4947968	6717440	9371648	13172736	18743296	23986176	34340864	40632320	57933824	66322432	96993280
    1024	3760.146618	522240	651264	806912	1138688	1531904	2441216	4489216	7438336	10289152	14614528	21626880	28442624	43253760	49545216	66846720	77070336	91750400
    2048	4262.170537	569344	823296	1122304	1712128	2441216	3358720	4489216	6324224	8716288	11993088	17170432	23199744	38535168	44302336	61079552	66322432	74973184
    4096	4602.892176	577536	774144	1138688	1613824	2179072	2834432	3751936	5144576	7110656	10158080	16580608	23724032	40632320	49545216	73924608	83361792	99090432
    8192	5315.584286	569344	741376	954368	1368064	1810432	2408448	3162112	4227072	5734400	8355840	13697024	19791872	37486592	46923776	141557760	208666624	221249536
   16384	3905.177293	528384	757760	929792	1384448	1810432	2277376	2834432	3555328	4554752	6324224	10027008	15400960	208666624	217055232	413138944	429916160	492830720
   32768	1857.559006	634880	946176	1204224	1794048	2441216	3293184	4292608	5668864	7700480	11075584	22675456	65273856	225443840	256901120	624951296	834666496	943718400
   65536	1004.838442	561152	880640	1236992	1843200	2473984	3358720	4751360	7110656	12124160	27394048	108527616	206569472	320864256	417333248	566231040	633339904	641728512
  131072	503.376606	724992	1011712	1368064	2179072	3358720	5144576	7766016	13041664	25296896	85458944	221249536	316669952	658505728	734003200	843055104	859832320	859832320
  262144	238.847166	1105920	1531904	1908736	2965504	4554752	7045120	11468800	23986176	65798144	214958080	450887680	767557632	1132462080	1266679808	1686110208	2071986176	2088763392
  524288	117.977196	1597440	2146304	2637824	3653632	4882432	6979584	10944512	26345472	89653248	261095424	859832320	1786773504	2600468480	3875536896	4143972352	4328521728	4462739456
