,9,10,11,12,13,14,15,16
1.64,0.00013351139582896352,0.0001287650689972547,0.00013078038523949557,0.00014304102090734422,0.0001489080093755544,0.0001677924598968507,0.00027416750989763287,0.0004728029186815972
1.73885750556,0.00013351139582896355,0.0001287650689972547,0.00013078038523949557,0.00014304102090734422,0.0001489080093755544,0.0001677924598968507,0.00027416750989763287,0.00047280291868159724
1.84367403941,0.00013351139582896355,0.0001287650689972547,0.000131017907404768,0.0001438556306547501,0.0001489080093755544,0.0001677924598968507,0.00027416750989763287,0.0004728029186815972
1.95480880563,0.00013803346995673092,0.0001287650689972547,0.00013102752750602338,0.0001463523384862775,0.0001489080093755544,0.00017709527899131524,0.0002934389930270563,0.00047280291868159724
2.07264266074,0.00014446584238787455,0.0001287650689972547,0.00013102752750602338,0.00014733690412455214,0.0001489080093755544,0.00018498484979119395,0.00029582234142052467,0.000496130466844034
2.19757941888,0.00014446584238787455,0.0001348407513005442,0.00013102752750602338,0.00014792692940691525,0.0001489080093755544,0.00018670040895513886,0.00029582234142052467,0.0005164460809848226
2.33004723572,0.00014446584238787455,0.00013635444523179367,0.00013102752750602338,0.00014919575072151492,0.0001489080093755544,0.00018670040895513886,0.0003069394111968049,0.0005582038164152847
2.4705000757,0.00014446584238787455,0.00013635444523179364,0.00013587266676422485,0.0001491957507215149,0.0001489080093755544,0.00018670040895513886,0.00032447228368723784,0.0005903121215668994
2.61941926775,0.00014623757982635969,0.00013635444523179364,0.00021230527132361907,0.00014919575072151492,0.0001489080093755544,0.00018670040895513886,0.00034450360789180446,0.0005903121215668994
2.77731515484,0.00017449755515888064,0.00014314265619915948,0.0003196352842652544,0.00014919575072151492,0.00016489080868847087,0.00018670040895513886,0.0004649778801194886,0.0005903121215668994
2.94472884286,0.00018336141477424319,0.00015967614479140484,0.000213436514735379,0.00016821692007295348,0.0001726440764722469,0.00018670040895513886,0.0004969397057899952,0.0005903121215668994
3.12223405503,0.0002676606647027306,0.0002143519548476472,0.00021936231283919258,0.00020349254364420376,0.0001726440764722469,0.00027300067971003177,0.0005380626924700784,0.0009880193985462396
3.31043909799,0.00034796914708961203,0.0004204277082277378,0.00028158593071384204,0.0004275017357919074,0.00029290686294801627,0.0007263092390921211,0.0006159557378222494,0.0013069490522858484
3.50998894648,0.0017616712033379433,0.0020205806247527865,0.001189601590007706,0.0018596460491899795,0.0019326341803783714,0.0016017376052216965,0.0017061749653249525,0.0019635628070135106
3.72156745367,0.0017449079458211384,0.0018769451290063346,0.002342174330441838,0.001911547044107363,0.002450360373309571,0.002205195804209586,0.0015150265297054373,0.0026664135782801
3.94589969467,0.00032024774759697034,0.0003310095085343135,0.0005224053859842957,0.00025939384516659227,0.0005251201312779135,0.0005219700371434571,0.0021511162514945346,0.0051633279960938035
