

     9.0	      4320	       1
     9.0	      4576	       1
     9.0	      5344	       1
     9.0	     14656	       1
     9.0	    162816	       1
     9.0	    305152	       1
     9.0	    321536	       1
     9.0	    440320	       1
     9.0	    477184	       1
     9.0	    485376	       1
     9.0	    561152	       1
     9.0	    643072	       1
     9.0	    733184	       1
     9.0	    847872	       1
     9.0	    880640	       1
     9.0	    905216	       4
     9.0	    913408	       8
     9.0	    921600	       7
     9.0	    929792	      18
     9.0	    937984	      31
     9.0	    946176	      52
     9.0	    954368	      67
     9.0	    962560	     113
     9.0	    970752	     105
     9.0	    978944	     171
     9.0	    987136	     242
     9.0	    995328	     338
     9.0	   1003520	     426
     9.0	   1011712	     601
     9.0	   1019904	     758
     9.0	   1028096	     968
     9.0	   1036288	    1256
     9.0	   1044480	    1500
     9.0	   1056768	    3826
     9.0	   1073152	    5449
     9.0	   1089536	    6882
     9.0	   1105920	    8475
     9.0	   1122304	    9964
     9.0	   1138688	   11193
     9.0	   1155072	   11852
     9.0	   1171456	   12069
     9.0	   1187840	   11686
     9.0	   1204224	   10586
     9.0	   1220608	    9574
     9.0	   1236992	    8720
     9.0	   1253376	    7934
     9.0	   1269760	    7196
     9.0	   1286144	    6139
     9.0	   1302528	    5267
     9.0	   1318912	    4468
     9.0	   1335296	    3711
     9.0	   1351680	    3136
     9.0	   1368064	    2646
     9.0	   1384448	    2144
     9.0	   1400832	    1828
     9.0	   1417216	    1481
     9.0	   1433600	    1198
     9.0	   1449984	    1121
     9.0	   1466368	     976
     9.0	   1482752	     835
     9.0	   1499136	     734
     9.0	   1515520	     611
     9.0	   1531904	     495
     9.0	   1548288	     425
     9.0	   1564672	     357
     9.0	   1581056	     290
     9.0	   1597440	     298
     9.0	   1613824	     204
     9.0	   1630208	     181
     9.0	   1646592	     190
     9.0	   1662976	     143
     9.0	   1679360	     143
     9.0	   1695744	     135
     9.0	   1712128	     128
     9.0	   1728512	     111
     9.0	   1744896	      99
     9.0	   1761280	      79
     9.0	   1777664	      92
     9.0	   1794048	      96
     9.0	   1810432	      79
     9.0	   1826816	      74
     9.0	   1843200	      85
     9.0	   1859584	      72
     9.0	   1875968	      72
     9.0	   1892352	      85
     9.0	   1908736	      79
     9.0	   1925120	      87
     9.0	   1941504	      81
     9.0	   1957888	      92
     9.0	   1974272	      86
     9.0	   1990656	     117
     9.0	   2007040	     106
     9.0	   2023424	     129
     9.0	   2039808	     141
     9.0	   2056192	     134
     9.0	   2072576	     160
     9.0	   2088960	     193
     9.0	   2113536	     415
     9.0	   2146304	     481
     9.0	   2179072	     525
     9.0	   2211840	     584
     9.0	   2244608	     634
     9.0	   2277376	     773
     9.0	   2310144	     884
     9.0	   2342912	     904
     9.0	   2375680	    1007
     9.0	   2408448	    1194
     9.0	   2441216	    1226
     9.0	   2473984	    1395
     9.0	   2506752	    1463
     9.0	   2539520	    1498
     9.0	   2572288	    1624
     9.0	   2605056	    1770
     9.0	   2637824	    1788
     9.0	   2670592	    1987
     9.0	   2703360	    2007
     9.0	   2736128	    2080
     9.0	   2768896	    2147
     9.0	   2801664	    2324
     9.0	   2834432	    2393
     9.0	   2867200	    2314
     9.0	   2899968	    2448
     9.0	   2932736	    2528
     9.0	   2965504	    2543
     9.0	   2998272	    2668
     9.0	   3031040	    2584
     9.0	   3063808	    2623
     9.0	   3096576	    2647
     9.0	   3129344	    2688
     9.0	   3162112	    2717
     9.0	   3194880	    2804
     9.0	   3227648	    2775
     9.0	   3260416	    2652
